t,s,s_track,e,e_track,dphi,dphi_track,x_ref,y_ref,z_ref,psi_ref,yaw,vx,vy,r,V,beta,rear_wheelspeed_ms,fcog_x,fcog_y,accel_x,accel_y,roadwheel_angle,rear_wheel_torque,measured_roadwheel_angle,measured_rear_wheel_torque,roadwheel_angle_rate,rear_wheel_torque_rate,kappa_track,e_min,e_max
8.92,41.653892517089844,41.653892517089844,0.0285488311201334,0.0285488311201334,0.01525416225194931,0.01525416225194931,18.523223876953125,-9.821526527404785,0.0,-0.9484404,-0.8295905590057373,5.8608856201171875,-0.6093438863754272,-0.6905395984649658,5.892476578142635,-0.10359568924410259,6.137790203094482,-0.3218882977962494,-4.023449897766113,-0.3218882977962494,-4.023449897766113,-0.36583206057548523,214.97569274902344,-0.3656414747238159,214.72593688964844,-0.0069856643676759304,13.564300537109665,-0.125,-2.25,2.25
8.94,41.77130889892578,41.77130889892578,0.030386172235012054,0.030386172235012054,0.016092315316200256,0.016092315316200256,18.59272575378418,-9.916717529296875,0.0,-0.9631171,-0.8434053659439087,5.862799644470215,-0.6096857190132141,-0.6910914778709412,5.894415691751705,-0.10361979168356437,6.140035629272461,-0.32360032200813293,-4.029733180999756,-0.32360032200813293,-4.029733180999756,-0.36597177386283875,215.24697875976562,-0.36583206057548523,214.97569274902344,-0.004418194293975532,13.39492797851472,-0.125,-2.25,2.25
8.96,41.88874435424805,41.88874435424805,0.03232265263795853,0.03232265263795853,0.01692458987236023,0.01692458987236023,18.66094207763672,-10.01289176940918,0.0,-0.9777965,-0.8572320938110352,5.864718914031982,-0.6100064516067505,-0.6916115283966064,5.896357842906614,-0.10364022695200083,6.142343997955322,-0.324568510055542,-4.03559684753418,-0.324568510055542,-4.03559684753418,-0.36606013774871826,215.51487731933594,-0.36597177386283875,215.24697875976562,-0.001896917819976847,12.13226318359401,-0.125,-2.25,2.25
8.98,42.00617980957031,42.00617980957031,0.03435778245329857,0.03435778245329857,0.017753778025507927,0.017753778025507927,18.72779655456543,-10.110053062438965,0.0,-0.9924759,-0.8710677623748779,5.866654872894287,-0.6102938055992126,-0.6920879483222961,5.898313142484642,-0.1036547273489895,6.144693851470947,-0.3248883783817291,-4.040980339050293,-0.3248883783817291,-4.040980339050293,-0.3660980761051178,215.7575225830078,-0.36606013774871826,215.51487731933594,0.0005170702934265247,9.938812255859586,-0.125,-2.25,2.25
9.0,42.123626708984375,42.123626708984375,0.03649139404296875,0.03649139404296875,0.01858251728117466,0.01858251728117466,18.79335594177246,-10.208147048950195,0.0,-1.007157,-0.8849133253097534,5.868615627288818,-0.6105378866195679,-0.6925119757652283,5.900288627843254,-0.10366148858503221,6.147066593170166,-0.32466939091682434,-4.045844554901123,-0.32466939091682434,-4.045844554901123,-0.36608773469924927,215.956298828125,-0.3660980761051178,215.7575225830078,0.0027760863304138773,6.981658935547024,-0.125,-2.25,2.25
9.02,42.24108123779297,42.24108123779297,0.03872360661625862,0.03872360661625862,0.019413001835346222,0.019413001835346222,18.857572555541992,-10.307174682617188,0.0,-1.021839,-0.8987667560577393,5.870605945587158,-0.6107316613197327,-0.692877471446991,5.902288313061439,-0.10365924953159728,6.149442195892334,-0.3240206837654114,-4.050168514251709,-0.3240206837654114,-4.050168514251709,-0.366032212972641,216.09593200683594,-0.36608773469924927,215.956298828125,0.00482648611068693,3.422546386718519,-0.125,-2.25,2.25
9.040000000000001,42.35853576660156,42.35853576660156,0.04105479270219803,0.04105479270219803,0.020247159525752068,0.020247159525752068,18.92040252685547,-10.40712833404541,0.0,-1.0365207,-0.9126263856887817,5.872628211975098,-0.6108703017234802,-0.6931808590888977,5.904314070373761,-0.103647164267513,6.151802062988281,-0.3230527937412262,-4.053948879241943,-0.3230527937412262,-4.053948879241943,-0.36593568325042725,216.1643829345703,-0.366032212972641,216.09593200683594,0.006641447544098042,-0.5790710449218873,-0.125,-2.25,2.25
9.06,42.475990295410156,42.475990295410156,0.04348553344607353,0.04348553344607353,0.02108658105134964,0.02108658105134964,18.98189353942871,-10.507953643798828,0.0,-1.0512024,-0.9264911413192749,5.8746843338012695,-0.61095130443573,-0.6934205889701843,5.906367540053852,-0.10362478810683283,6.154129505157471,-0.3218717873096466,-4.057195663452148,-0.3218717873096466,-4.057195663452148,-0.3658028542995453,216.15280151367188,-0.36593568325042725,216.1643829345703,0.008189678192138847,-4.870605468750104,-0.125,-2.25,2.25
9.08,42.59345245361328,42.59345245361328,0.046016592532396317,0.046016592532396317,0.021932445466518402,0.021932445466518402,19.041994094848633,-10.60966968536377,0.0,-1.0658853,-0.9403608441352844,5.876772880554199,-0.6109740734100342,-0.6935972571372986,5.908447241703741,-0.10359205679074589,6.156407356262207,-0.32057902216911316,-4.059932231903076,-0.32057902216911316,-4.059932231903076,-0.3656390607357025,216.05538940429688,-0.3658028542995453,216.15280151367188,0.00945180654525777,-9.309387207031449,-0.125,-2.25,2.25
9.1,42.7109260559082,42.7109260559082,0.04864885285496712,0.04864885285496712,0.02278558351099491,0.02278558351099491,19.10069465637207,-10.712262153625488,0.0,-1.0805693,-0.9542348384857178,5.878889560699463,-0.6109398603439331,-0.6937131285667419,5.910549042166742,-0.10354926737558688,6.158623695373535,-0.31926682591438293,-4.062192916870117,-0.31926682591438293,-4.062192916870117,-0.36545002460479736,215.86920166015625,-0.3656390607357025,216.05538940429688,0.010421872138976346,-13.768768310545946,-0.125,-2.25,2.25
9.120000000000001,42.828399658203125,42.828399658203125,0.05138326808810234,0.05138326808810234,0.023646466434001923,0.023646466434001923,19.158023834228516,-10.81567096710205,0.0,-1.0952536,-0.9681101441383362,5.881031036376953,-0.6108514666557312,-0.6937719583511353,5.912669918500815,-0.10349696065348624,6.160766124725342,-0.3180173337459564,-4.064019680023193,-0.3180173337459564,-4.064019680023193,-0.3652415871620178,215.5938262939453,-0.36545002460479736,215.86920166015625,0.011096894741058586,-18.126678466797262,-0.125,-2.25,2.25
9.14,42.94587326049805,42.94587326049805,0.054220836609601974,0.054220836609601974,0.024515174329280853,0.024515174329280853,19.213909149169922,-10.91991901397705,0.0,-1.109938,-0.9819868803024292,5.883190631866455,-0.6107131838798523,-0.6937788128852844,5.914803682612457,-0.10343598558237384,6.162825107574463,-0.31690338253974915,-4.065462112426758,-0.31690338253974915,-4.065462112426758,-0.36501964926719666,215.23129272460938,-0.3652415871620178,215.5938262939453,0.01147687435150171,-22.28927612304735,-0.125,-2.25,2.25
9.16,43.063331604003906,43.063331604003906,0.057162556797266006,0.057162556797266006,0.025391608476638794,0.025391608476638794,19.268362045288086,-11.024950981140137,0.0,-1.1246201,-0.9958611726760864,5.8853631019592285,-0.6105301976203918,-0.6937397718429565,5.916945661750625,-0.10336731512782804,6.164792060852051,-0.3159880042076111,-4.0665740966796875,-0.3159880042076111,-4.0665740966796875,-0.3647901117801666,214.78550720214844,-0.36501964926719666,215.23129272460938,0.011578202247619875,-26.166534423828683,-0.125,-2.25,2.25
9.18,43.1807861328125,43.1807861328125,0.06020938977599144,0.06020938977599144,0.026275210082530975,0.026275210082530975,19.3214168548584,-11.130751609802246,0.0,-1.1393018,-1.009734869003296,5.887540817260742,-0.6103087663650513,-0.6936615705490112,5.919088921887668,-0.1032921425342654,6.16666316986084,-0.3153231143951416,-4.067413330078125,-0.3153231143951416,-4.067413330078125,-0.36455854773521423,214.26217651367188,-0.3647901117801666,214.78550720214844,0.011414289474486534,-29.68826293945112,-0.125,-2.25,2.25
9.200000000000001,43.298240661621094,43.298240661621094,0.06336221843957901,0.06336221843957901,0.02716524712741375,0.02716524712741375,19.372982025146484,-11.237333297729492,0.0,-1.1539838,-1.023606777191162,5.889716625213623,-0.6100554466247559,-0.6935514807701111,5.92122703274197,-0.10321170075967756,6.168433666229248,-0.3149491548538208,-4.0680389404296875,-0.3149491548538208,-4.0680389404296875,-0.3643302619457245,213.6684112548828,-0.36455854773521423,214.26217651367188,0.011013448238373037,-32.79495239257882,-0.125,-2.25,2.25
9.22,43.41569137573242,43.41569137573242,0.06662183254957199,0.06662183254957199,0.02806071937084198,0.02806071937084198,19.423107147216797,-11.344653129577637,0.0,-1.1686652,-1.0374771356582642,5.891882419586182,-0.6097775101661682,-0.6934170722961426,5.923352687299075,-0.10312735730141444,6.170103073120117,-0.31489670276641846,-4.068509101867676,-0.31489670276641846,-4.068509101867676,-0.36410999298095703,213.01251220703125,-0.3643302619457245,213.6684112548828,0.010392069816589578,-35.45608520507888,-0.125,-2.25,2.25
9.24,43.53312683105469,43.53312683105469,0.06998887658119202,0.06998887658119202,0.028960414230823517,0.028960414230823517,19.4717960357666,-11.45267105102539,0.0,-1.1833446,-1.0513436794281006,5.894031047821045,-0.6094823479652405,-0.6932660341262817,5.925459537045179,-0.10304048069324184,6.1716718673706055,-0.31518304347991943,-4.068880081176758,-0.31518304347991943,-4.068880081176758,-0.36390215158462524,212.3033905029297,-0.36410999298095703,213.01251220703125,0.009582936763763632,-37.64190673828205,-0.125,-2.25,2.25
9.26,43.65055465698242,43.65055465698242,0.07346384227275848,0.07346384227275848,0.029862983152270317,0.029862983152270317,19.51895523071289,-11.561417579650879,0.0,-1.1980228,-1.0652077198028564,5.896153926849365,-0.6091771125793457,-0.6931057572364807,5.927539783383296,-0.10295242189506822,6.1731414794921875,-0.3158172070980072,-4.069206714630127,-0.3158172070980072,-4.069206714630127,-0.36371049284935,211.55055236816406,-0.36390215158462524,212.3033905029297,0.008618831634521668,-39.33792114257896,-0.125,-2.25,2.25
9.28,43.76797103881836,43.76797103881836,0.07704705744981766,0.07704705744981766,0.030766934156417847,0.030766934156417847,19.564653396606445,-11.670827865600586,0.0,-1.2127,-1.0790685415267944,5.898244380950928,-0.6088690161705017,-0.6929435133934021,5.929587528342222,-0.10286450643952531,6.174513816833496,-0.31679990887641907,-4.069539546966553,-0.31679990887641907,-4.069539546966553,-0.36353811621665955,210.7637939453125,-0.36371049284935,211.55055236816406,0.007525086402892558,-40.553283691403514,-0.125,-2.25,2.25
9.3,43.88536834716797,43.88536834716797,0.08073866367340088,0.08073866367340088,0.03167077153921127,0.03167077153921127,19.60888671875,-11.780885696411133,0.0,-1.2273748,-1.092926025390625,5.900296211242676,-0.6085647344589233,-0.6927860975265503,5.931597290480173,-0.10277795946312263,6.17579460144043,-0.3181231617927551,-4.069924831390381,-0.3181231617927551,-4.069924831390381,-0.3633876144886017,209.95272827148438,-0.36353811621665955,210.7637939453125,0.006343424320221083,-41.29638671875088,-0.125,-2.25,2.25
9.32,44.00274658203125,44.00274658203125,0.08453861624002457,0.08453861624002457,0.03257284685969353,0.03257284685969353,19.651552200317383,-11.891596794128418,0.0,-1.242047,-1.1067801713943481,5.9023027420043945,-0.6082706451416016,-0.6926395297050476,5.933563080983767,-0.10269396243548712,6.17698860168457,-0.31977128982543945,-4.070402145385742,-0.31977128982543945,-4.070402145385742,-0.36326074600219727,209.12680053710938,-0.3633876144886017,209.95272827148438,0.005097687244415392,-41.59240722656339,-0.125,-2.25,2.25
9.34,44.1201057434082,44.1201057434082,0.08844665437936783,0.08844665437936783,0.033471543341875076,0.033471543341875076,19.692739486694336,-12.002912521362305,0.0,-1.2567168,-1.1206316947937012,5.9042582511901855,-0.6079923510551453,-0.6925094127655029,5.935479778054083,-0.10261354869628024,6.178101539611816,-0.3217223584651947,-4.0710062980651855,-0.3217223584651947,-4.0710062980651855,-0.36315879225730896,208.29495239257812,-0.36326074600219727,209.12680053710938,0.003825128078460775,-41.471099853516506,-0.125,-2.25,2.25
9.36,44.23744201660156,44.23744201660156,0.09246234595775604,0.09246234595775604,0.03436528146266937,0.03436528146266937,19.732418060302734,-12.11481761932373,0.0,-1.271384,-1.1344810724258423,5.906158924102783,-0.6077346801757812,-0.6924004554748535,5.937344076120846,-0.10253758742681633,6.179139137268066,-0.3239489197731018,-4.071764945983887,-0.3239489197731018,-4.071764945983887,-0.36308228969573975,207.4655303955078,-0.36315879225730896,208.29495239257812,0.0025525689125059313,-40.977478027340986,-0.125,-2.25,2.25
9.38,44.35475158691406,44.35475158691406,0.09658505022525787,0.09658505022525787,0.03525249660015106,0.03525249660015106,19.770517349243164,-12.227306365966797,0.0,-1.2860475,-1.1483285427093506,5.908000946044922,-0.6075019836425781,-0.6923165321350098,5.939152619574392,-0.10246686689850175,6.18010950088501,-0.3264206051826477,-4.0727009773254395,-0.3264206051826477,-4.0727009773254395,-0.3630312383174896,206.64598083496094,-0.36308228969573975,207.4655303955078,0.0013068318367004672,-40.15426635742273,-0.125,-2.25,2.25
