t,s,s_track,e,e_track,dphi,dphi_track,x_ref,y_ref,z_ref,psi_ref,yaw,vx,vy,r,V,beta,rear_wheelspeed_ms,fcog_x,fcog_y,accel_x,accel_y,roadwheel_angle,rear_wheel_torque,measured_roadwheel_angle,measured_rear_wheel_torque,roadwheel_angle_rate,rear_wheel_torque_rate,kappa_track,e_min,e_max
0.7000000000000001,0.6207204461097717,0.6207204461097717,0.04637860134243965,0.04637860134243965,0.06849426031112671,0.06849426031112671,3.9068055152893066,-35.37928009033203,0.0,1.5707964,1.5933865308761597,1.8940683603286743,0.08700651675462723,0.04550669714808464,1.8960656865087575,0.04590404293636796,2.383688449859619,2.9708199501037598,0.09543704241514206,2.9708199501037598,0.09543704241514206,0.07157404720783234,1000.0,0.07639111578464508,1000.0,-0.23960173130035511,0.0,-0.0,-2.25,2.25
0.72,0.6590287089347839,0.6590287089347839,0.04898214340209961,0.04898214340209961,0.06728816032409668,0.06728816032409668,3.9042019844055176,-35.34096908569336,0.0,1.5707964,1.5942760705947876,1.9535928964614868,0.08563879132270813,0.04373268410563469,1.955469050556412,0.04380851245100028,2.4584598541259766,2.9712753295898438,0.0841950848698616,2.9712753295898438,0.0841950848698616,0.06678201258182526,1000.0,0.07157404720783234,1000.0,-0.23771114647388436,0.0,-0.0,-2.25,2.25
0.74,0.6985254883766174,0.6985254883766174,0.05161850526928902,0.05161850526928902,0.06606027483940125,0.06606027483940125,3.9015655517578125,-35.301475524902344,0.0,1.5707964,1.5951286554336548,2.0131149291992188,0.08405210822820663,0.04178226366639137,2.014868848104606,0.04172802889028217,2.5332345962524414,2.9715750217437744,0.07284635305404663,2.9715750217437744,0.07284635305404663,0.062027789652347565,1000.0,0.06678201258182526,1000.0,-0.23515671491622903,-36.544799804687464,-0.0,-2.25,2.25
0.76,0.7392109036445618,0.7392109036445618,0.054283954203128815,0.054283954203128815,0.06481260061264038,0.06481260061264038,3.898900270462036,-35.26078796386719,0.0,1.5707964,1.5959409475326538,2.072631359100342,0.08226033300161362,0.0396653451025486,2.074263125331901,0.039668019664515775,2.6080100536346436,2.9717228412628174,0.06142428144812584,2.9717228412628174,0.06142428144812584,0.05732465535402298,999.2691040039062,0.062027789652347565,1000.0,-0.23211687803268413,-99.34692382812491,-0.0,-2.25,2.25
0.78,0.7810849547386169,0.7810849547386169,0.05697476118803024,0.05697476118803024,0.06354662775993347,0.06354662775993347,3.896209478378296,-35.21891403198242,0.0,1.5707964,1.5967098474502563,2.132131338119507,0.08027683943510056,0.0373946875333786,2.1336420538461853,0.03763320619338825,2.6824591159820557,2.9715137481689453,0.04995191469788551,2.9715137481689453,0.04995191469788551,0.05268231779336929,997.2821655273438,0.05732465535402298,999.2691040039062,-0.228590704500675,-157.04956054687486,-0.0,-2.25,2.25
0.8,0.8241472244262695,0.8241472244262695,0.059687141329050064,0.059687141329050064,0.06226254254579544,0.06226254254579544,3.8934969902038574,-35.17585372924805,0.0,1.5707964,1.5974321365356445,2.19158673286438,0.07811212539672852,0.034984152764081955,2.1929783199569397,0.03562673250588897,2.7561206817626953,2.9703783988952637,0.038428179919719696,2.9703783988952637,0.038428179919719696,0.04811050370335579,994.1411743164062,0.05268231779336929,997.2821655273438,-0.22630840539932232,-211.2762451171873,-0.0,-2.25,2.25
0.8200000000000001,0.8683968186378479,0.8683968186378479,0.06241721287369728,0.06241721287369728,0.06096101924777031,0.06096101924777031,3.8907668590545654,-35.1316032409668,0.0,1.5707964,1.5981054306030273,2.25095272064209,0.07577746361494064,0.032447583973407745,2.252227869146002,0.03365190925858305,2.828706741333008,2.9676501750946045,0.026858562603592873,2.9676501750946045,0.026858562603592873,0.04358433559536934,989.9156494140625,0.04811050370335579,994.1411743164062,-0.22349450737238036,-260.6597900390637,-0.0,-2.25,2.25
0.84,0.9138318300247192,0.9138318300247192,0.06516087055206299,0.06516087055206299,0.05963534116744995,0.05963534116744995,3.8880233764648438,-35.08616638183594,0.0,1.5707964,1.5987269878387451,2.310178756713867,0.07326789945363998,0.02977968379855156,2.311340319611627,0.031704623884872496,2.9000208377838135,2.9628403186798096,0.0151275135576725,2.9628403186798096,0.0151275135576725,0.03911444544792175,984.7024536132812,0.04358433559536934,989.9156494140625,-0.21940190345048885,-305.0292968749997,-0.0,-2.25,2.25
0.86,0.96044921875,0.96044921875,0.06791365146636963,0.06791365146636963,0.058284077793359756,0.058284077793359756,3.885270595550537,-35.03955078125,0.0,1.5707964,1.5992944240570068,2.369210720062256,0.07059022784233093,0.02698700502514839,2.3702620986559158,0.029786016906995248,2.9699389934539795,2.955631971359253,0.0032188056502491236,2.955631971359253,0.0032188056502491236,0.03472640737891197,978.6018676757812,0.03911444544792175,984.7024536132812,-0.21405825391411762,-344.9127197265622,-0.0,-2.25,2.25
0.88,1.0082448720932007,1.0082448720932007,0.07067105174064636,0.07067105174064636,0.05691151320934296,0.05691151320934296,3.8825130462646484,-34.991756439208984,0.0,1.5707964,1.5998051166534424,2.427994728088379,0.06776519864797592,0.02408783510327339,2.428940205474964,0.02790270115107005,3.038386344909668,2.9458746910095215,-0.008778429590165615,2.9458746910095215,-0.008778429590165615,0.030445242300629616,971.70361328125,0.03472640737891197,978.6018676757812,-0.20755920559167843,-380.82885742187466,-0.0,-2.25,2.25
