t,s,s_track,e,e_track,dphi,dphi_track,x_ref,y_ref,z_ref,psi_ref,yaw,vx,vy,r,V,beta,rear_wheelspeed_ms,fcog_x,fcog_y,accel_x,accel_y,roadwheel_angle,rear_wheel_torque,measured_roadwheel_angle,measured_rear_wheel_torque,roadwheel_angle_rate,rear_wheel_torque_rate,kappa_track,e_min,e_max
6.68,30.988285064697266,30.988285064697266,-0.19603124260902405,-0.19603124260902405,-0.013414084911346436,-0.013414084911346436,9.070879936218262,-7.268351078033447,0.0,0.38476077,0.572367787361145,3.321732759475708,-0.6768805384635925,-0.3708215355873108,3.389996429013586,-0.20102111291510502,3.1470892429351807,-1.5499290227890015,-1.2256946563720703,-1.5499290227890015,-1.2256946563720703,-0.4000000059604645,-385.18939208984375,-0.4000000059604645,-389.3525085449219,0.0,238.56658935546324,-0.125,-2.25,2.25
6.7,31.057567596435547,31.057567596435547,-0.19689208269119263,-0.19689208269119263,-0.011708572506904602,-0.011708572506904602,9.133962631225586,-7.244088172912598,0.0,0.37610036,0.5649648308753967,3.2960591316223145,-0.6701107621192932,-0.3691624701023102,3.3634884023375116,-0.20057300615890747,3.1260972023010254,-1.541121006011963,-1.1965059041976929,-1.541121006011963,-1.1965059041976929,-0.4000000059604645,-380.4180603027344,-0.4000000059604645,-385.18939208984375,0.0,267.5262451171932,-0.125,-2.25,2.25
6.72,31.12631607055664,31.12631607055664,-0.19763047993183136,-0.19763047993183136,-0.009952157735824585,-0.009952157735824585,9.196700096130371,-7.2204084396362305,0.0,0.36750695,0.5575940608978271,3.2705554962158203,-0.6631093621253967,-0.3676009178161621,3.337101628654102,-0.20003963065143682,3.105715751647949,-1.5305770635604858,-1.167559027671814,-1.5305770635604858,-1.167559027671814,-0.4000000059604645,-375.0675354003906,-0.4000000059604645,-380.4180603027344,0.0,295.0958251953057,-0.125,-2.25,2.25
6.74,31.19453239440918,31.19453239440918,-0.19824481010437012,-0.19824481010437012,-0.008141979575157166,-0.008141979575157166,9.259100914001465,-7.197332382202148,0.0,0.3589796,0.5502539873123169,3.2452547550201416,-0.6558739542961121,-0.3661437928676605,3.31086832551596,-0.19941633176651083,3.0859463214874268,-1.518354058265686,-1.1388640403747559,-1.518354058265686,-1.1388640403747559,-0.4000000059604645,-369.1656188964844,-0.4000000059604645,-375.0675354003906,0.0,322.6928710937569,-0.125,-2.25,2.25
6.76,31.262216567993164,31.262216567993164,-0.1987333595752716,-0.1987333595752716,-0.006275475025177002,-0.006275475025177002,9.321170806884766,-7.174886226654053,0.0,0.35051936,0.5429424047470093,3.2201876640319824,-0.6484025120735168,-0.3647982180118561,3.2848187787527947,-0.19869858927665912,3.0667879581451416,-1.504530906677246,-1.1104339361190796,-1.504530906677246,-1.1104339361190796,-0.4000000059604645,-362.7117614746094,-0.4000000059604645,-369.1656188964844,0.0,351.60522460936687,-0.125,-2.25,2.25
6.78,31.329374313354492,31.329374313354492,-0.19909429550170898,-0.19909429550170898,-0.004350141156464815,-0.004350141156464815,9.382890701293945,-7.152981281280518,0.0,0.3421247,0.535656213760376,3.195383310317993,-0.6406934261322021,-0.3635713756084442,3.258981829674384,-0.19788202088225493,3.0482499599456787,-1.4891835451126099,-1.0822842121124268,-1.4891835451126099,-1.0822842121124268,-0.4000000059604645,-355.6796569824219,-0.4000000059604645,-362.7117614746094,0.0,379.4067382812581,-0.125,-2.25,2.25
6.8,31.396007537841797,31.396007537841797,-0.19932571053504944,-0.19932571053504944,-0.0023635178804397583,-0.0023635178804397583,9.444263458251953,-7.13165283203125,0.0,0.33379525,0.5283938646316528,3.170870542526245,-0.6327449679374695,-0.36247050762176514,3.2333861804478095,-0.19696214806753357,3.030355453491211,-1.4723572731018066,-1.0544313192367554,-1.4723572731018066,-1.0544313192367554,-0.4000000059604645,-348.0915222167969,-0.4000000059604645,-355.6796569824219,0.0,406.12945556639687,-0.125,-2.25,2.25
6.82,31.46211814880371,31.46211814880371,-0.19942563772201538,-0.19942563772201538,-0.0003133267455268651,-0.0003133267455268651,9.505292892456055,-7.110897541046143,0.0,0.32553178,0.5211526155471802,3.1466782093048096,-0.624555766582489,-0.3615027964115143,3.2080607317326715,-0.19593453545236458,3.013115644454956,-1.4540799856185913,-1.026892900466919,-1.4540799856185913,-1.026892900466919,-0.4000000059604645,-339.96893310546875,-0.4000000059604645,-348.0915222167969,0.0,431.81915283204046,-0.125,-2.25,2.25
6.84,31.527713775634766,31.527713775634766,-0.19939199090003967,-0.19939199090003967,0.0018027275800704956,0.0018027275800704956,9.565962791442871,-7.090647220611572,0.0,0.31733194,0.5139293670654297,3.122833728790283,-0.6161242723464966,-0.36067521572113037,3.183033084440802,-0.19479472743755136,2.9965364933013916,-1.4343940019607544,-0.9996870756149292,-1.4343940019607544,-0.9996870756149292,-0.4000000059604645,-331.3325500488281,-0.4000000059604645,-339.96893310546875,0.0,456.5185546874895,-0.125,-2.25,2.25
6.86,31.592798233032227,31.592798233032227,-0.1992226094007492,-0.1992226094007492,0.003986746072769165,0.003986746072769165,9.6262788772583,-7.070915222167969,0.0,0.3091966,0.5067217350006104,3.0993640422821045,-0.6074493527412415,-0.3599947392940521,3.1583306006080205,-0.1935383858084148,2.980621576309204,-1.4133524894714355,-0.9728330969810486,-1.4133524894714355,-0.9728330969810486,-0.4000000059604645,-322.2021789550781,-0.4000000059604645,-331.3325500488281,0.0,480.2871704101665,-0.125,-2.25,2.25
